9;bunker;3051.00;11.15;1525.00;3.69;0
9;bunker;3032.00;10.45;1524.00;1.54;0
9;bunker;3050.00;12.70;1512.00;3.10;0
9;bunker;3063.00;12.40;1523.00;5.76;0
9;bunker;3053.00;11.00;1523.00;2.14;0
9;bunker;3023.00;11.00;1525.00;5.16;0
9;bunker;3046.00;11.73;1519.00;0.08;0
9;bunker;3021.00;12.65;1508.00;4.21;0
9;bunker;3033.00;12.15;1502.00;0.59;0
9;bunker;3016.00;11.88;1517.00;2.15;0
9;bunker;3023.00;13.55;1504.00;4.81;0
9;bunker;3034.00;11.30;1528.00;2.65;0
9;bunker;3052.00;12.20;1519.00;0.50;0
9;bunker;3032.00;12.13;1513.00;0.60;0
9;anti_air_building;3026.00;10.95;1524.00;4.72;0
9;anti_air_building;3037.00;11.25;1521.00;1.10;0
9;anti_air_building;3017.00;11.95;1517.00;3.76;0
9;synthetic_refinery;3040.00;12.63;1507.00;5.32;0
9;nuclear_reactor;3027.00;11.23;1522.00;4.37;0
10;arms_factory;3153.00;10.50;1563.00;6.20;0
10;arms_factory;3128.00;10.13;1547.00;1.48;0
10;arms_factory;3139.00;9.82;1552.00;4.14;0
10;arms_factory;3121.00;9.90;1558.00;1.98;0
10;arms_factory;3134.00;9.85;1554.00;3.19;0
10;arms_factory;3120.00;9.95;1545.00;6.20;0
10;industrial_complex;3137.00;9.80;1562.00;2.59;0
10;industrial_complex;3120.00;10.00;1547.00;0.43;0
10;industrial_complex;3152.00;10.50;1567.00;1.63;0
10;industrial_complex;3139.00;9.80;1561.00;4.65;0
10;industrial_complex;3145.00;9.90;1569.00;1.03;0
10;industrial_complex;3134.00;9.90;1549.00;3.69;0
10;air_base;3130.59;9.80;1556.32;2.74;0
10;bunker;3116.00;9.90;1563.00;3.10;0
10;bunker;3149.00;10.40;1571.00;5.76;0
10;bunker;3117.00;9.98;1549.00;2.14;0
10;bunker;3133.00;9.80;1561.00;5.16;0
10;bunker;3144.00;9.90;1569.00;0.08;0
10;bunker;3130.00;10.03;1548.00;4.21;0
10;bunker;3122.00;9.90;1556.00;0.59;0
10;bunker;3139.00;9.80;1549.00;2.15;0
10;bunker;3143.00;9.80;1556.00;4.81;0
10;anti_air_building;3119.00;9.88;1560.00;2.65;0
10;anti_air_building;3132.00;9.80;1560.00;0.50;0
10;anti_air_building;3119.00;10.00;1548.00;0.60;0
10;synthetic_refinery;3136.00;9.80;1561.00;4.72;0
10;nuclear_reactor;3153.00;10.43;1569.00;3.76;0
12;arms_factory;3232.00;10.30;1660.00;3.19;0
12;arms_factory;3235.00;9.85;1660.00;6.20;0
12;arms_factory;3238.00;9.80;1660.00;2.59;0
12;arms_factory;3228.00;10.40;1661.00;0.43;0
12;arms_factory;3231.00;10.40;1661.00;1.63;0
12;arms_factory;3234.00;10.00;1661.00;4.65;0
12;industrial_complex;3237.00;9.80;1661.00;1.03;0
12;industrial_complex;3228.00;10.40;1662.00;3.69;0
12;industrial_complex;3231.00;10.40;1662.00;1.54;0
12;industrial_complex;3234.00;10.10;1662.00;3.10;0
12;industrial_complex;3237.00;9.80;1662.00;5.76;0
12;industrial_complex;3228.00;10.40;1663.00;2.14;0
12;air_base;3221.85;10.70;1660.28;4.86;0
12;bunker;3231.00;10.40;1664.00;2.15;0
12;bunker;3198.00;10.30;1684.00;4.81;0
12;bunker;3229.00;10.35;1653.00;2.65;0
12;bunker;3203.00;10.32;1678.00;0.50;0
12;bunker;3210.00;9.90;1661.00;0.60;0
12;bunker;3242.00;9.90;1650.00;4.72;0
12;bunker;3190.00;10.07;1686.00;1.10;0
12;bunker;3211.00;10.40;1677.00;3.76;0
12;bunker;3194.00;10.30;1668.00;5.32;0
12;bunker;3224.00;10.40;1641.00;3.17;0
12;bunker;3230.00;9.80;1647.00;4.37;0
12;bunker;3241.00;9.80;1672.00;2.21;0
12;bunker;3216.00;10.57;1665.00;3.77;0
12;bunker;3228.00;10.00;1673.00;0.15;0
12;bunker;3208.00;9.80;1650.00;4.27;0
12;bunker;3204.00;10.07;1661.00;5.84;0
12;bunker;3219.00;10.40;1677.00;2.22;0
12;bunker;3188.00;9.73;1663.00;4.88;0
12;bunker;3218.00;10.05;1640.00;2.72;0
12;anti_air_building;3220.00;10.32;1646.00;1.27;0
12;anti_air_building;3223.00;10.30;1646.00;5.39;0
12;anti_air_building;3217.00;10.23;1647.00;3.23;0
12;synthetic_refinery;3220.00;10.32;1647.00;4.44;0
12;nuclear_reactor;3216.00;10.30;1648.00;3.84;0
40;arms_factory;4086.00;9.90;1588.00;5.46;0
40;arms_factory;4110.00;10.00;1600.00;1.84;0
40;arms_factory;4085.00;9.80;1583.00;3.40;0
40;arms_factory;4119.00;10.45;1569.00;6.06;0
40;arms_factory;4047.00;9.80;1561.00;3.91;0
40;arms_factory;4065.00;9.80;1568.00;4.01;0
40;industrial_complex;4033.00;10.35;1574.00;1.85;0
40;industrial_complex;4157.00;10.35;1581.00;5.97;0
40;industrial_complex;4125.00;10.10;1586.00;0.89;0
40;industrial_complex;4100.00;9.90;1569.00;3.91;0
40;industrial_complex;4063.00;9.90;1580.00;0.30;0
40;industrial_complex;4135.00;10.05;1570.00;2.96;0
40;air_base;4121.00;11.13;1559.00;5.62;0
40;bunker;4065.00;9.80;1565.00;2.36;0
40;bunker;4152.00;10.25;1574.00;5.02;0
40;bunker;4091.00;9.95;1580.00;1.40;0
40;bunker;4074.00;10.10;1549.00;4.07;0
40;bunker;4132.00;10.18;1598.00;0.80;0
40;bunker;4058.00;9.90;1560.00;3.47;0
40;bunker;4137.00;10.30;1578.00;6.13;0
40;bunker;4036.00;10.13;1586.00;2.87;0
40;bunker;4082.00;9.80;1587.00;4.07;0
40;bunker;4132.00;9.90;1565.00;1.92;0
40;bunker;4100.00;12.15;1540.00;4.58;0
40;bunker;4119.00;10.40;1601.00;6.14;0
40;anti_air_building;4104.00;10.00;1566.00;2.52;0
40;anti_air_building;4140.00;10.18;1595.00;0.36;0
40;anti_air_building;4059.00;10.00;1594.00;1.56;0
40;synthetic_refinery;4122.00;10.63;1557.00;4.59;0
40;nuclear_reactor;4133.00;10.20;1575.00;3.63;0
41;air_base;2746.52;11.90;1325.90;0.34;0
41;bunker;2746.00;12.38;1318.00;1.40;0
41;bunker;2737.00;11.20;1324.00;0.80;0
41;bunker;2742.00;11.40;1326.00;6.13;0
41;bunker;2734.00;13.78;1333.00;2.87;0
41;bunker;2748.00;12.00;1320.00;4.58;0
41;bunker;2744.00;11.88;1330.00;6.14;0
41;bunker;2724.00;14.45;1332.00;2.52;0
41;bunker;2731.00;11.78;1320.00;1.56;0
41;bunker;2727.00;12.53;1327.00;4.59;0
41;bunker;2746.00;13.88;1336.00;2.43;0
41;anti_air_building;2725.00;13.68;1328.00;3.03;0
41;anti_air_building;2740.00;11.35;1326.00;0.87;0
41;anti_air_building;2729.00;14.50;1331.00;2.08;0
41;synthetic_refinery;2725.00;12.95;1327.00;6.20;0
41;nuclear_reactor;2751.00;11.95;1321.00;4.14;0
43;arms_factory;3119.00;10.05;1469.00;1.85;0
43;arms_factory;3104.00;9.93;1478.00;5.97;0
43;arms_factory;3122.00;9.75;1459.00;0.89;0
43;arms_factory;3146.00;10.15;1482.00;3.91;0
43;arms_factory;3125.00;9.70;1468.00;0.30;0
43;arms_factory;3117.00;10.15;1473.00;2.96;0
43;industrial_complex;3107.00;9.75;1462.00;5.62;0
43;industrial_complex;3129.00;9.70;1475.00;2.36;0
43;industrial_complex;3141.00;9.85;1486.00;5.02;0
43;industrial_complex;3125.00;10.00;1472.00;1.40;0
43;industrial_complex;3110.00;9.80;1460.00;4.07;0
43;industrial_complex;3109.00;9.80;1466.00;0.80;0
43;air_base;3116.25;9.70;1464.70;3.87;0
43;bunker;3112.00;9.75;1473.00;6.13;0
43;bunker;3118.00;9.80;1457.00;2.87;0
43;bunker;3107.00;9.75;1464.00;4.07;0
43;bunker;3115.00;9.90;1472.00;1.92;0
43;bunker;3135.00;9.80;1487.00;4.58;0
43;bunker;3127.00;9.73;1475.00;6.14;0
43;bunker;3140.00;9.80;1487.00;2.52;0
43;bunker;3130.00;9.70;1471.00;0.36;0
43;bunker;3124.00;10.10;1471.00;1.56;0
43;anti_air_building;3141.00;9.85;1486.00;4.59;0
43;anti_air_building;3106.00;9.73;1459.00;2.43;0
43;anti_air_building;3110.00;9.80;1460.00;3.63;0
43;synthetic_refinery;3109.00;9.80;1466.00;1.47;0
43;nuclear_reactor;3111.00;9.80;1473.00;0.87;0
48;arms_factory;3170.00;10.40;1391.00;4.07;0
48;arms_factory;3161.00;12.75;1370.00;0.80;0
48;arms_factory;3168.00;12.48;1378.00;3.47;0
48;arms_factory;3178.00;12.85;1376.00;6.13;0
48;arms_factory;3177.00;12.43;1355.00;2.87;0
48;arms_factory;3178.00;11.45;1383.00;4.07;0
48;industrial_complex;3168.00;13.00;1371.00;1.92;0
48;industrial_complex;3170.00;13.75;1365.00;4.58;0
48;industrial_complex;3166.00;12.35;1351.00;6.14;0
48;industrial_complex;3173.00;11.43;1386.00;2.52;0
48;industrial_complex;3164.00;13.03;1366.00;0.36;0
48;industrial_complex;3174.00;13.85;1374.00;1.56;0
48;air_base;3164.53;12.90;1374.56;4.19;0
48;bunker;3164.00;10.82;1394.00;2.43;0
48;bunker;3179.00;11.88;1382.00;3.63;0
48;bunker;3173.00;13.40;1362.00;1.47;0
48;bunker;3167.00;13.50;1363.00;3.03;0
48;bunker;3178.00;12.93;1380.00;0.87;0
48;bunker;3167.00;11.73;1382.00;2.08;0
48;bunker;3175.00;13.70;1373.00;6.20;0
48;bunker;3175.00;12.68;1354.00;1.48;0
48;bunker;3171.00;11.23;1388.00;4.14;0
48;bunker;3168.00;12.00;1351.00;0.52;0
48;anti_air_building;3171.00;11.55;1387.00;3.54;0
48;anti_air_building;3163.00;13.10;1367.00;6.21;0
48;anti_air_building;3170.00;12.05;1381.00;2.59;0
48;synthetic_refinery;3179.00;12.30;1371.00;0.43;0
48;nuclear_reactor;3181.00;10.40;1387.00;4.65;0
49;arms_factory;3325.00;12.50;1328.00;3.47;0
49;arms_factory;3307.00;12.63;1328.00;6.13;0
49;arms_factory;3287.00;13.45;1308.00;2.87;0
49;arms_factory;3281.00;13.48;1312.00;4.07;0
49;arms_factory;3325.00;11.20;1319.00;1.92;0
49;arms_factory;3316.00;12.18;1328.00;4.58;0
49;industrial_complex;3301.00;13.57;1322.00;6.14;0
49;industrial_complex;3283.00;13.80;1314.00;2.52;0
49;industrial_complex;3323.00;11.48;1320.00;0.36;0
49;industrial_complex;3313.00;12.43;1325.00;1.56;0
49;industrial_complex;3299.00;13.20;1324.00;4.59;0
49;industrial_complex;3292.00;13.28;1313.00;2.43;0
49;air_base;3307.00;12.63;1328.00;3.63;0
49;bunker;3312.00;12.43;1326.00;1.47;0
49;bunker;3330.00;11.75;1326.00;3.03;0
49;bunker;3313.00;12.48;1329.00;0.87;0
49;bunker;3288.00;12.93;1319.00;2.08;0
49;bunker;3293.00;12.63;1326.00;6.20;0
49;bunker;3326.00;12.32;1327.00;1.48;0
49;bunker;3322.00;10.50;1312.00;4.14;0
49;bunker;3289.00;13.25;1310.00;0.52;0
49;bunker;3299.00;12.07;1312.00;3.54;0
49;bunker;3306.00;12.07;1316.00;6.21;0
49;bunker;3284.00;12.88;1321.00;2.59;0
49;anti_air_building;3312.00;12.43;1326.00;0.43;0
49;anti_air_building;3316.00;11.13;1311.00;0.53;0
49;anti_air_building;3283.00;13.75;1310.00;4.65;0
49;synthetic_refinery;3287.00;13.07;1319.00;1.04;0
49;nuclear_reactor;3325.00;10.07;1311.00;5.26;0
50;bunker;2957.00;11.28;1499.00;1.48;0
50;bunker;2956.00;10.28;1507.00;3.54;0
50;bunker;2944.00;13.20;1486.00;1.04;0
50;bunker;2951.00;13.70;1487.00;3.70;0
50;bunker;2959.00;11.57;1497.00;5.26;0
50;bunker;2937.00;12.98;1488.00;5.76;0
50;bunker;2944.00;11.60;1499.00;2.14;0
50;synthetic_refinery;2949.00;11.50;1497.00;5.77;0
50;nuclear_reactor;2943.00;10.70;1501.00;4.81;0
52;air_base;2975.56;12.30;1479.55;-0.12;0
52;bunker;2976.00;12.60;1474.00;0.43;0
52;bunker;2984.00;10.82;1488.00;3.70;0
52;bunker;2980.00;13.38;1469.00;3.10;0
53;air_base;2998.74;12.20;1501.30;-0.38;0
53;bunker;2989.00;11.15;1503.00;2.59;0
53;bunker;2999.00;12.05;1507.00;0.43;0
53;bunker;3017.00;11.20;1494.00;0.53;0
53;bunker;3005.00;11.00;1496.00;5.26;0
53;anti_air_building;2993.00;11.20;1509.00;5.76;0
53;anti_air_building;2999.00;12.13;1506.00;2.14;0
53;anti_air_building;3004.00;12.13;1501.00;5.16;0
53;synthetic_refinery;3012.00;11.65;1497.00;1.55;0
54;bunker;2967.00;10.80;1506.00;4.65;0
54;bunker;2983.00;10.73;1499.00;1.04;0
54;bunker;2982.00;11.10;1512.00;3.70;0
54;bunker;2973.00;10.95;1513.00;2.14;0
55;bunker;2936.00;10.50;1519.00;5.26;0
55;bunker;2940.00;10.50;1515.00;5.76;0
55;bunker;2936.00;10.45;1511.00;4.21;0
55;bunker;2945.00;11.10;1508.00;4.81;0
55;synthetic_refinery;2937.00;10.65;1522.00;3.26;0
57;arms_factory;2947.00;10.25;1559.00;2.08;0
57;arms_factory;2928.00;10.15;1549.00;6.20;0
57;arms_factory;2941.00;9.95;1555.00;1.48;0
57;arms_factory;2928.00;10.35;1547.00;4.14;0
57;arms_factory;2928.00;10.73;1540.00;0.52;0
57;arms_factory;2920.00;10.25;1560.00;3.54;0
57;industrial_complex;2949.00;10.93;1561.00;6.21;0
57;industrial_complex;2927.00;9.75;1554.00;2.59;0
57;industrial_complex;2941.00;9.82;1557.00;0.43;0
57;industrial_complex;2923.00;9.95;1549.00;0.53;0
57;industrial_complex;2923.00;9.70;1555.00;4.65;0
57;industrial_complex;2936.00;10.40;1549.00;1.04;0
57;air_base;2932.35;9.90;1552.35;4.00;0
57;bunker;2930.00;9.80;1556.00;5.26;0
57;bunker;2919.00;9.70;1554.00;3.10;0
57;bunker;2938.00;9.88;1558.00;5.16;0
57;bunker;2917.00;10.23;1560.00;1.55;0
57;bunker;2947.00;10.23;1553.00;4.21;0
57;bunker;2921.56;10.10;1544.77;5.77;0
57;bunker;2931.00;10.53;1542.00;3.61;0
57;anti_air_building;2949.00;10.90;1562.00;2.66;0
57;anti_air_building;2920.00;9.75;1557.00;4.22;0
57;anti_air_building;2943.00;9.85;1560.00;0.60;0
57;synthetic_refinery;2920.00;9.82;1550.00;3.26;0
57;nuclear_reactor;2945.00;10.88;1549.00;2.66;0
60;bunker;2995.00;9.85;1547.00;4.22;0
67;arms_factory;3086.35;10.40;1533.18;5.77;0
67;arms_factory;3085.38;10.50;1535.47;4.11;0
67;arms_factory;3084.12;10.20;1529.55;5.81;0
67;arms_factory;3087.82;10.50;1535.21;2.66;0
67;arms_factory;3087.75;10.00;1530.80;5.12;0
67;arms_factory;3077.16;10.00;1532.72;0.90;0
67;industrial_complex;3090.00;11.23;1521.00;3.26;0
67;industrial_complex;3092.94;10.70;1538.65;1.10;0
67;industrial_complex;3075.93;10.10;1531.46;2.66;0
67;industrial_complex;3095.16;10.80;1536.78;5.33;0
67;industrial_complex;3089.04;10.50;1538.47;3.17;0
67;industrial_complex;3096.69;10.40;1529.66;5.83;0
67;air_base;3093.56;10.60;1529.68;1.61;0
67;bunker;3093.40;10.80;1525.66;1.27;0
67;bunker;3086.00;10.50;1526.00;1.61;0
67;bunker;3095.19;10.50;1533.61;1.72;0
67;bunker;3089.88;10.70;1532.67;5.84;0
67;bunker;3081.39;10.20;1531.71;2.22;0
67;anti_air_building;3091.06;10.50;1528.28;4.28;0
67;anti_air_building;3083.71;10.40;1538.50;0.76;0
67;anti_air_building;3078.83;10.30;1534.57;4.29;0
67;synthetic_refinery;3087.68;10.50;1540.73;0.67;0
67;nuclear_reactor;3091.56;10.70;1536.30;0.06;0
69;arms_factory;3034.00;12.13;1535.00;4.22;0
69;arms_factory;3000.00;13.35;1525.00;0.60;0
69;arms_factory;3017.00;11.30;1528.00;3.26;0
69;arms_factory;3060.00;13.82;1533.00;1.10;0
69;arms_factory;3026.00;14.05;1496.00;2.66;0
69;arms_factory;3005.00;12.50;1515.00;5.33;0
69;industrial_complex;3010.00;14.57;1529.00;3.17;0
69;industrial_complex;3033.00;12.13;1539.00;5.83;0
69;industrial_complex;3004.00;13.32;1511.00;1.11;0
69;industrial_complex;3007.00;14.95;1524.00;3.77;0
69;industrial_complex;3024.00;11.28;1532.00;1.61;0
69;industrial_complex;3017.00;11.30;1528.00;1.72;0
69;air_base;3010.16;12.50;1517.93;0.86;0
69;bunker;3026.00;14.05;1496.00;2.22;0
69;bunker;3054.00;12.43;1531.00;4.88;0
69;bunker;3005.00;13.95;1521.00;0.16;0
69;bunker;3008.00;12.05;1515.00;4.29;0
69;bunker;3026.00;11.75;1533.00;0.67;0
69;bunker;3005.00;14.45;1526.00;0.06;0
69;bunker;3011.00;11.88;1514.00;1.27;0
69;bunker;3031.00;13.55;1493.00;1.78;0
69;bunker;3024.00;11.88;1533.00;3.34;0
69;bunker;3018.00;11.15;1525.00;6.00;0
69;bunker;3016.00;14.53;1501.00;3.84;0
69;bunker;3036.00;11.70;1533.00;5.40;0
69;anti_air_building;3007.00;12.70;1512.00;1.78;0
69;anti_air_building;3033.00;11.90;1533.00;5.91;0
69;anti_air_building;3055.00;13.65;1534.00;2.29;0
69;synthetic_refinery;3018.00;11.23;1529.00;3.85;0
69;nuclear_reactor;3027.00;12.50;1492.00;4.35;0
71;arms_factory;3143.00;11.30;1503.00;2.66;0
71;arms_factory;3143.00;11.20;1502.00;5.33;0
71;arms_factory;3114.00;10.28;1488.00;3.17;0
71;arms_factory;3144.00;11.05;1503.00;5.83;0
71;arms_factory;3144.00;10.95;1502.00;1.11;0
71;arms_factory;3145.00;9.80;1492.00;3.77;0
71;industrial_complex;3139.00;12.28;1504.00;1.61;0
71;industrial_complex;3137.00;12.23;1503.00;1.72;0
71;industrial_complex;3146.00;9.80;1492.00;5.84;0
71;industrial_complex;3139.00;12.28;1504.00;2.22;0
71;industrial_complex;3116.00;12.88;1499.00;4.88;0
71;industrial_complex;3147.00;9.80;1492.00;0.16;0
71;air_base;3130.13;12.90;1498.46;4.79;0
71;bunker;3117.00;13.00;1499.00;0.67;0
71;bunker;3120.00;10.88;1495.00;3.33;0
71;bunker;3143.00;10.75;1499.00;0.06;0
71;bunker;3131.00;13.00;1503.00;1.27;0
71;bunker;3152.00;10.63;1498.00;5.39;0
71;bunker;3111.00;14.35;1506.00;1.78;0
71;bunker;3144.00;10.07;1497.00;3.34;0
71;anti_air_building;3130.00;10.40;1494.00;6.00;0
71;anti_air_building;3118.00;13.65;1500.00;3.84;0
71;anti_air_building;3145.00;10.73;1502.00;5.40;0
71;synthetic_refinery;3131.00;10.45;1494.00;1.78;0
71;nuclear_reactor;3146.00;10.53;1502.00;2.29;0
73;arms_factory;3178.00;11.55;1486.00;1.11;0
73;arms_factory;3163.00;10.35;1481.00;3.77;0
73;arms_factory;3155.00;10.38;1490.00;1.61;0
73;arms_factory;3160.00;9.90;1486.00;1.72;0
73;arms_factory;3178.00;13.10;1483.00;5.84;0
73;arms_factory;3183.00;13.25;1480.00;2.22;0
73;industrial_complex;3173.00;12.98;1480.00;4.88;0
73;industrial_complex;3159.00;11.30;1495.00;0.16;0
73;industrial_complex;3178.00;11.90;1485.00;4.29;0
73;industrial_complex;3176.00;12.93;1483.00;0.67;0
73;industrial_complex;3165.00;10.63;1484.00;3.33;0
73;industrial_complex;3157.00;9.80;1485.00;0.06;0
73;air_base;3169.22;11.50;1486.59;1.27;0
73;bunker;3185.00;13.75;1479.00;5.39;0
73;bunker;3159.00;10.48;1489.00;1.78;0
73;bunker;3165.00;10.60;1487.00;3.34;0
73;bunker;3166.00;10.98;1480.00;6.00;0
73;bunker;3179.00;13.73;1482.00;3.84;0
73;anti_air_building;3182.00;14.23;1479.00;5.40;0
73;anti_air_building;3170.00;11.50;1480.00;1.78;0
73;anti_air_building;3155.00;10.15;1489.00;5.91;0
73;synthetic_refinery;3164.00;11.13;1490.00;2.29;0
73;nuclear_reactor;3172.00;12.15;1482.00;0.23;0
74;arms_factory;3073.00;13.93;1523.00;1.61;0
74;arms_factory;3077.00;12.82;1519.00;1.72;0
74;arms_factory;3070.00;12.30;1518.00;5.84;0
74;arms_factory;3070.00;13.43;1521.00;2.22;0
74;arms_factory;3086.00;13.32;1516.00;4.88;0
74;arms_factory;3069.00;12.25;1516.00;0.16;0
74;industrial_complex;3081.00;11.93;1525.00;4.29;0
74;industrial_complex;3087.00;13.82;1513.00;0.67;0
74;industrial_complex;3080.00;12.57;1525.00;3.33;0
74;industrial_complex;3080.00;13.57;1523.00;0.06;0
74;industrial_complex;3084.00;11.90;1519.00;1.27;0
74;industrial_complex;3069.00;13.05;1519.00;5.39;0
74;air_base;3088.86;13.40;1514.47;1.28;0
74;bunker;3082.00;12.90;1517.00;3.34;0
74;bunker;3071.00;13.38;1522.00;6.00;0
74;bunker;3066.00;12.68;1516.00;3.84;0
74;bunker;3087.00;11.85;1519.00;5.40;0
74;anti_air_building;3064.00;12.60;1514.00;1.78;0
74;anti_air_building;3085.00;13.75;1514.00;5.91;0
74;anti_air_building;3081.00;12.20;1520.00;2.29;0
74;synthetic_refinery;3075.00;14.10;1524.00;3.85;0
74;nuclear_reactor;3082.00;12.53;1518.00;4.35;0
75;arms_factory;3061.00;12.48;1509.00;5.84;0
75;arms_factory;3071.00;10.23;1505.00;2.22;0
75;arms_factory;3059.00;11.73;1505.00;4.88;0
75;arms_factory;3080.00;10.80;1506.00;0.16;0
75;arms_factory;3051.00;12.68;1506.00;4.29;0
75;arms_factory;3071.00;10.10;1499.00;0.67;0
75;industrial_complex;3057.00;10.93;1501.00;3.33;0
75;industrial_complex;3078.00;10.23;1501.00;0.06;0
75;industrial_complex;3075.00;10.57;1507.00;1.27;0
75;industrial_complex;3064.00;10.50;1504.00;5.39;0
75;industrial_complex;3056.00;12.60;1509.00;1.78;0
75;industrial_complex;3073.00;10.53;1504.00;3.34;0
75;air_base;3072.00;10.13;1498.00;0.42;0
75;bunker;3079.00;10.65;1505.00;3.84;0
75;bunker;3070.00;10.75;1508.00;5.40;0
75;bunker;3067.00;9.73;1500.00;1.78;0
75;bunker;3082.00;12.32;1510.00;5.91;0
75;bunker;3067.00;11.18;1508.00;2.29;0
75;bunker;3055.00;11.80;1503.00;3.85;0
75;bunker;3068.00;9.95;1498.00;0.23;0
75;anti_air_building;3064.00;11.75;1508.00;4.35;0
75;anti_air_building;3071.00;10.98;1510.00;5.55;0
75;anti_air_building;3077.00;10.03;1497.00;2.29;0
75;synthetic_refinery;3081.00;10.53;1504.00;4.96;0
75;nuclear_reactor;3068.00;10.70;1507.00;4.00;0
76;arms_factory;3172.00;12.98;1456.00;4.88;0
76;arms_factory;3188.00;13.98;1458.00;0.16;0
76;arms_factory;3162.00;13.63;1454.00;4.29;0
76;arms_factory;3174.00;11.10;1470.00;0.67;0
76;arms_factory;3218.00;14.65;1438.00;3.33;0
76;arms_factory;3156.00;11.45;1463.00;0.06;0
76;industrial_complex;3179.00;11.35;1462.00;1.27;0
76;industrial_complex;3176.00;11.93;1467.00;5.39;0
76;industrial_complex;3163.00;10.90;1468.00;1.78;0
76;industrial_complex;3187.00;11.80;1452.00;3.34;0
76;industrial_complex;3204.00;14.65;1455.00;6.00;0
76;industrial_complex;3209.00;13.90;1446.00;3.84;0
76;air_base;3181.85;14.60;1463.93;5.40;0
76;bunker;3190.00;15.73;1462.00;1.78;0
76;bunker;3175.00;11.73;1463.00;5.91;0
76;bunker;3212.00;15.82;1439.00;2.29;0
76;bunker;3198.00;14.85;1446.00;3.85;0
76;bunker;3161.00;13.53;1455.00;0.23;0
76;bunker;3173.00;10.88;1470.00;4.35;0
76;bunker;3163.00;13.82;1454.00;5.55;0
76;bunker;3180.00;11.03;1457.00;2.29;0
76;bunker;3208.00;13.10;1436.00;4.96;0
76;bunker;3158.00;10.95;1469.00;1.34;0
76;bunker;3179.00;10.98;1458.00;4.00;0
76;bunker;3164.00;10.88;1468.00;0.74;0
76;bunker;3192.00;16.08;1466.00;3.40;0
76;bunker;3195.00;16.55;1460.00;6.07;0
76;bunker;3205.00;14.45;1450.00;3.91;0
76;bunker;3187.00;17.43;1472.00;5.47;0
76;bunker;3149.00;10.30;1458.00;1.85;0
76;anti_air_building;3175.00;11.60;1468.00;4.51;0
76;anti_air_building;3156.00;11.32;1461.00;1.25;0
76;anti_air_building;3177.00;12.45;1472.00;2.46;0
76;synthetic_refinery;3196.00;16.52;1457.00;0.30;0
76;nuclear_reactor;3200.00;15.38;1451.00;4.52;0
79;arms_factory;3222.00;9.93;1477.00;1.27;0
79;arms_factory;3217.00;11.28;1461.00;5.39;0
79;arms_factory;3205.00;11.10;1471.00;1.78;0
79;arms_factory;3204.00;11.28;1470.00;3.34;0
79;arms_factory;3215.00;10.25;1476.00;6.00;0
79;arms_factory;3223.00;9.90;1478.00;3.84;0
79;industrial_complex;3222.00;9.95;1473.00;5.40;0
79;industrial_complex;3209.00;11.28;1471.00;1.78;0
